MainProcess | log time - 2022-07-22 16:20:11 | log level - INFO | [main.py: line - 287 in function get_and_save_ads_info] | Полученные данные объявления {'Дата публикации': 'Вчера в 18:40', 'Заголовок': '1-к. квартира, 22\xa0м², 1/9\xa0эт.', 'Описание': '💡 СВОБОДНАЯ КВАРТИРА ПРЯМО СЕЙЧАС! ЗВОНИТЕ! 💎 БЕЗ КОМИССИЙ! ⏱️ КРУГЛОСУТОЧНОЕ ЗАСЕЛЕНИЕ  ✅ Сдается однокомнатная квартира, рядом с метро Новокузнецкая\xa0- 6 минуты пешком ✅ Рядом расположены\xa0кафе и рестораны, бары, клубы, фитнес-клуб, сбербанк, кинотеатры, музеи, продуктовые магазины, аптеки  🏠\xa0Посуточная аренда квартиры включает следующие удобства: Современная мебель, двуспальная кровать, бытовая техника, скоростной WI-FI, спутниковое TV, гладильная доска, сушилка для белья, фен, оборудованная кухня, полный комплект посуды для приготовления и приёма еды  📍 Максимальное число гостей - 4 📍 Балкон - нет 📍 Этаж - 1\xa0из 9 🧹 После каждого выезда гостей проводим генеральную уборку. 📄 Предоставляем отчетные документы.  ⌛ Расчетные часы ➡ Заезд с 14:00 ⬅ Выезд до 11:00 По согласованию ранний заезд и поздний выезд.  💲Цены и наличие на данный вариант меняются в режиме реального времени в зависимости от дня недели и спроса. 📲 По вопросу скидки уточняйте в сообщениях или по телефону  ⛔\xa0Запрещено Проводить шумные мероприятия. Курение внутри квартиры.  📱\xa0Звоните круглосуточно 24 на 7\n', 'Цена': '2100', 'Регион': '', 'Город': 'Москва', 'Адрес': 'Москва, Садовническая улица, 21', 'url': 'https://avito.ru/moskva/kvartiry/1-k._kvartira_22m_19et._2514769115', 'Изображения': 'https://15.img.avito.st/image/1/1.CnDAYbayppn21iSU2BEMIhzCpp9gwKQ.jngCpJZtm7JXy3YXHFsOf29t7pg-4PNLlnt3AIlFe2o\nhttps://36.img.avito.st/image/1/1.OV2u-LaylbSYTxe50Ow_D3JblbIOWZc.lTyWYcZZ4euQNbTX5HB2zZpzg9WrByl0YJRZ-CdqQT8\nhttps://41.img.avito.st/image/1/1.KO3beLayhATtzwYJh0gvvwfbhAJ72YY.sPXJin_PTLvuv-tnGPsZ6rNgac1JyDzwMzTJfXvC8nI\nhttps://01.img.avito.st/image/1/1.bDYGNbaywN8wgkLSUnRqZNqWwNmmlMI.HN1PewiCB3cQpzn21K2Hdz_NuajfJlJxuZR7kjPsvxY\nhttps://54.img.avito.st/image/1/1.Cz1bILayp9RtlyXZQQwMb4eDp9L7gaU.zvfYrC2lJZXaCr-8wi9_61Sejj6sTMLP2LDV_uTuhC4\nhttps://96.img.avito.st/image/1/1.nVDXxrayMbnhcbO04aCbAgtlMb93ZzM.Yb5HDgawlAvnEmJKiabUKlWT-4F09gKipYd71QQlTao\nhttps://68.img.avito.st/image/1/1.NYqLGLaymWO9rxtu7VAz2Fe7mWUruZs.A-IVgRZYMPzXKYObuIcubFPFa6Qn4YfLp7zRv2IvPhI\nhttps://58.img.avito.st/image/1/1.d4Vu_Lay22xYS1lhDJVx17Jf22rOXdk.WNlNfVtPxYAHiPVgWKdoOZlZY0WAIEip9xOQKxnggek\nhttps://83.img.avito.st/image/1/1.poeVFLayCm6jo4hj1U6g1Um3Cmg1tQg.ehYPaZyolXcbJRra36H046b_vGSxNUjhyiemyB5usg0\nhttps://55.img.avito.st/image/1/1.joerFLayIm6do6BjuzaJ1Xe3ImgLtSA.kghtwdJs6oY-dcjhQKYPo_N277ncZOZvMLzYg1O_WcM\nhttps://65.img.avito.st/image/1/1.fGlrE7ay0IBdpFKNH0Z6O7ew0IbLstI.YUXHaetRI2fElgEgY6ugKI_qqLl1aCOWe5taQaAP9-s\nhttps://33.img.avito.st/image/1/1.lFs4frayOLIOybq_HCSSCeTdOLSY3zo.9c3vMgX7CXsEJfV_gSpDnRS8epvzYQ3mNqTMT3CUYcI\nhttps://71.img.avito.st/image/1/1.cp13OLay3nRBj1x5Hwl1z6ub3nLXmdw.bmOztrcqoDcOJEHE9bpOnOqZT6e9UoTaqDKiZiNZrnk\nhttps://32.img.avito.st/image/1/1.nVDX9rayMbnhQbO04YibAgtVMb93VzM.zTrRhDcfyz4qTqdSKetHSCHTWRGd6ufllhX5RSg7sLE\nhttps://11.img.avito.st/image/1/1.CnDAYrayppn21SSU2FINIhzBpp9gw6Q.5DeONamEemH1W59uyewhXWfqxAn3STXYpjwMf0Xa_6s\nhttps://35.img.avito.st/image/1/1.cp10mLay3nRCL1x5HMF0z6g73nLUOdw.eGEzKLWAKMtG3avJ8LGw1hajMMGOTo9V6xaBv4WBmXw\nhttps://74.img.avito.st/image/1/1.G24ATrayt4c2-TWKOi4dPNztt4Gg77U.VNMMl3BOzLSqXUM5FTzv91GZL1P_0TeIxKf46BQYCk8\nhttps://68.img.avito.st/image/1/1.zVDXLrayYbnhmeO0wT3LAguNYb93j2M.YNFnIjGD5xXGyswctFtMFs83OPe4625JwNEs487Y1Vo\nhttps://51.img.avito.st/image/1/1.EgDAYbayvun21jzk6A0UUhzCvu9gwLw.oWkzFhebj-_3B0RMVhRb-1JHeZHwKcCNilTb0szRFYc\nhttps://52.img.avito.st/image/1/1.TYozGLay4WMFr2NuJQ1L2O-74WWTueM.CvlVZlaEq6H2ksJY-cUlVLsqrBtzp_A_NEODSEQK2XA\n', 'Характеристики': 'Количество комнат: 1;Общая площадь: 22 м²;Этаж: 1 из 9;Техника: холодильник, плита, микроволновка, стиральная машина, водонагреватель, телевизор, фен, утюг;Интернет и ТВ: Wi-Fi, телевидение;Комфорт: постельное белье, полотенца;Залог: 2000 ₽;Возможна помесячная аренда: Нет;'}
MainProcess | log time - 2022-07-22 16:20:11 | log level - INFO | [main.py: line - 293 in function get_and_save_ads_info] | Сохранение данных в файл ./data/result/result.xlsx
MainProcess | log time - 2022-07-22 16:20:11 | log level - INFO | [main.py: line - 308 in function get_and_save_ads_info] | Ожидание: 10 сек
MainProcess | log time - 2022-07-22 16:20:21 | log level - INFO | [main.py: line - 221 in function get_and_save_ads_info] | Проверяемое объявление https://avito.ru/moskva/kvartiry/kvartira-studiya_40m_5779et._2384855963
MainProcess | log time - 2022-07-22 16:20:41 | log level - INFO | [main.py: line - 258 in function get_and_save_ads_info] | Очистка html тегов из описания
MainProcess | log time - 2022-07-22 16:20:41 | log level - INFO | [main.py: line - 265 in function get_and_save_ads_info] | Не удалось получить номер телефона
MainProcess | log time - 2022-07-22 16:20:41 | log level - INFO | [main.py: line - 287 in function get_and_save_ads_info] | Полученные данные объявления {'Дата публикации': 'Сегодня в 15:25', 'Заголовок': 'Квартира-студия, 40\xa0м², 57/79\xa0эт.', 'Описание': 'АПАРТАМЕНТЫ С ЛУЧШИМ ВИДОМ В МОСКВА-СИТИ - 57 ЭТАЖ!\nКРУГЛОСУТОЧНОЕ ЗАСЕЛЕНИЕ! БЕЗ СКРЫТЫХ СБОРОВ И КОМИССИЙ! Сдается просторная, функциональная студия на 57 этаже элитного ЖК NEVA TOWERS, расположенного в сердце деловой Москвы - Москва-Сити. Дизайнерский ремонт, развитая инфраструктура вокруг и потрясающий вид на город - ключевые особенности предлагаемых апартаментов.\nСвоим гостям NEVA TOWERS предлагает: - Частный парк с видом на башни Москва-Сити, где можно устроить пикник на траве, выпить коктейль у бассейна или насладиться ночными огнями Сити вечером - Фитнес клуб SPA Crocus Fitness Neva Towers на 4 этаже, оснащенный передовым оборудованием и хаммамом. Также имеется собственный бассейн с панорамными окнами с переходом в джакузи под открытым небом и частной террасой.\xa0 - Зону СПА, включающую в себя сауну, косметологические кабинеты, студию маникюра и стилистов фитнес-бар и лаунж зону - Сервис "Мир Сити", осуществляющий бесплатную доставку из ресторанов, магазинов, цветочных бутиков и другие услуги в режиме 24/7 - Множество кафе и ресторанов с кухней на выбор\nВ АПАРТАМЕНТАХ - вся необходимая мебель для проживания: 2 спальных места - двуспальная кровать необычной формы, есть места для хранения вещей и небольшая обеденная зона с потрясающим видом - кухонный уголок со всей необходимой посудой для приготовления ваших кулинарных шедевров - необходимая бытовая техника и приборы: телевизор, фен, утюг, стиральная машина, кондиционер, посудомоечная машина - скоростной WI-FI, Спутниковое ТВ - полотенца, постельное белье, шампунь/гель/мыло\xa0 - закрытая территория ЖК - Удаленное заселение - в любое удобное время (после 14:00)\nУСЛОВИЯ ПРОЖИВАНИЯ - Заезд с 14:00 выезд до 12:00: по согласованию ранний заезд и поздний выезд - Единоразовый сбор за подготовку квартиры (уборку) оплачивается при бронировании: 1700 РУБЛЕЙ - Цена аренды может изменяться от срока бронирования, праздничных дней, количества гостей. Скидки на длительное проживание обговариваются индивидуально.\nНАШИ ГАРАНТИИ - Соответствие квартиры фотографиям, возможен онлайн показ\xa0 - Заключение официального Договора-оферты при бронировании - Генеральная уборка с использованием дезинфицирующих средств после каждого выезда гостей\xa0 - Предоставление квитанции об оплате и отчетных документов по запросу\nПРАВИЛА ПРОЖИВАНИЯ\xa0 - Запрещено проводить шумные мероприятия, курить внутри квартиры - Коммерческие фото и видео съемки по предварительному согласованию\n!Квартира сдается верифицированным агентством Смарт хост, работающим на рынке недвижимости 4 года, на текущий момент у компании в управлении более I5O объектов проживания.\n', 'Цена': '8000', 'Регион': '', 'Город': 'Москва', 'Адрес': 'Москва, 1-й Красногвардейский пр., 22с1', 'url': 'https://avito.ru/moskva/kvartiry/kvartira-studiya_40m_5779et._2384855963', 'Изображения': 'https://09.img.avito.st/image/1/1.VDRNvLay-N17C3rQaZEMb58f-NvtHfo.FGcjRRTMeMi1ruMjaR3_KkoURuPu85Oh5Z_mYnNvvHI\nhttps://92.img.avito.st/image/1/1.uQnmP7ayFeDQiJftmA3XZzScFeZGnhc.SX7SyPOZvszgijgLzV2UW929KvDt2wwtg0mRQ4h_TAg\nhttps://71.img.avito.st/image/1/1.-gfK6bayVu78XtTjsqLraRhKVuhqSFQ.dndwOicYB8XB5k7ORrgsKWurMOM-5IcnUNgE0OxpE80\nhttps://48.img.avito.st/image/1/1.SYvU9Lay5WLiQ2dvyqFY5QZX5WR0Vec.BCffGk2hyX5fDj5ICHPVX5GC5Aex43rBExKrLnY1cZU\nhttps://30.img.avito.st/image/1/1.UzNuNray_9pYgX3XRHtCXbyV_9zOl_0.0jLL7T7HxJH2A_CuwXUTV9S8O79jNQ7kj7unrDL4M-c\nhttps://95.img.avito.st/image/1/1.zi8YZ7ayYsYu0ODLCCDfQcrEYsC4xmA.HQ7qT7wDPJKQB4ytVobXLsotVsOIuSHQ_AO-QiqSVjM\nhttps://82.img.avito.st/image/1/1.H7Y7Krays18NnTFSCWYO2OmJs1mbi7E.jEyicvJGFtW87uAOMnccnGhs9RD2yBYQPorRm14zA90\nhttps://03.img.avito.st/image/1/1.HkV9Z7aysqxL0DChTR8PK6_EsqrdxrA.wgn6OUC5fSSEnzfW5JIKrUe1qqLmpbeZXA1FEeqp3u8\nhttps://62.img.avito.st/image/1/1.X2LrLLay84vdm3GG2WVODDmP841LjfE.O_-PRWpJU9uOsI_ZNgZoAwnnyN_a5sd_nUUdjFPpfhk\nhttps://58.img.avito.st/image/1/1.ixRuXbayJ_1Y6qXwdHPTT7z-J_vO_CU.jgj3sfEqiEXSlk0EgcAs9Beey61me9haYwxIDChvyII\nhttps://76.img.avito.st/image/1/1.hd2T1bayKTSlYqs5lZuUs0F2KTIzdCs.t-CnIdrz_O0sRPZwfT9Tq1-z5_2q8A9FUOJYO5oXCSs\nhttps://51.img.avito.st/image/1/1.jkqLZ7ayIqO90KCum0XgJFnEIqUrxiA.TUbhRhnn1L5_qQt2Yt4Z6eEF4Uy7wRrD29ejiPIFfsg\nhttps://26.img.avito.st/image/1/1.a35um7ayx5dYLEWaNMp6ELw4x5HOOsU.Tn6wW0eQ0yaFFj9r74PEmFCktHetFRhvkGFwXPYXR8E\nhttps://95.img.avito.st/image/1/1.4qFa37ayTkhsaMxFEpTzz4h8Tk76fkw.kdkgcKfu7Iov241RsmR6A6PXzZi8ICQC2T_ISS9Mfeo\nhttps://77.img.avito.st/image/1/1.KFpHiLayhLNxPwa-G8A5NJUrhLXnKYY.-RdYBnmtRqYJGjKxkhiQj0ozh9hQnLwXUqqm_gp19Wo\nhttps://56.img.avito.st/image/1/1.iRTVWLayJf3j76fwy3bRTwf7Jft1-Sc.c7rXVkuIBxxeie-7HqcltUuqmndYwu9-CXJwwuJZPJM\nhttps://36.img.avito.st/image/1/1.MYvU9LaynWLiQx9vuqAg5QZXnWR0VZ8.QE-pazKxJNuEqbk8yIUrU0mk4_rc5wuiTfkxh_LnVl0\nhttps://73.img.avito.st/image/1/1.iFoHiLayJLMxP6a-G8aZNNUrJLWnKSY.hVhWTa7faZlvzaofkr2uN9r6OzXgWCzAAAZ3mKr7zWQ\nhttps://95.img.avito.st/image/1/1.Eof8T7ayvm7K-Dxj1AMD6S7svmhc7rw.USbuIyxZIazAhymBd_Thk7o3NCvhQpMFpafQaMWjqn8\nhttps://14.img.avito.st/image/1/1.P2LrLrayk4vdmRGGmWIuDDmNk41Lj5E.gWXJ0Hy5jkK98ESfBdLlV0z43YwlN1GYh7CXaJ9UZkg\nhttps://98.img.avito.st/image/1/1.v2o__rayE4MJSZGOTaiuBO1dE4WfXxE.dxU_tTQIbb4RZS-IOQh6ikCKzJLW1TRqlEQq0eFcCHs\nhttps://97.img.avito.st/image/1/1.IJqdE7ayjHOrpA5-0UMx9E-wjHU9so4.N7gtyMW3sPu93LoLbik6mGROIZwE0XriBRXJlE4yrFc\nhttps://05.img.avito.st/image/1/1.iFrHiLayJLPxP6a-28qZNBUrJLVnKSY.I0wSQi1YtjEMLos9G19pzCcUO0RJl7OdWv2wXMZ7M0A\nhttps://13.img.avito.st/image/1/1.rPkNoLayABA7F4IdWfa9l98DABatAQI.2C69-nKXVXzu5KJrZ5BpIeLakaCm1v4AZk1okL0sh-c\nhttps://86.img.avito.st/image/1/1.wzPONrayb9r4ge3XxG3SXRyVb9xul20.GDT5hnUQMoTs7w7ef3ny-GU_c8exMCQf2xcLV-yNYH8\n', 'Характеристики': 'Количество комнат: студия;Общая площадь: 40 м²;Этаж: 57 из 79;Техника: кондиционер, холодильник, плита, стиральная машина, посудомоечная машина, телевизор, фен, утюг;Интернет и ТВ: Wi-Fi, телевидение;Комфорт: постельное белье, полотенца, средства гигиены;Залог: 5000 ₽;'}
MainProcess | log time - 2022-07-22 16:20:41 | log level - INFO | [main.py: line - 293 in function get_and_save_ads_info] | Сохранение данных в файл ./data/result/result.xlsx
MainProcess | log time - 2022-07-22 16:20:41 | log level - INFO | [main.py: line - 308 in function get_and_save_ads_info] | Ожидание: 10 сек
MainProcess | log time - 2022-07-22 16:20:51 | log level - INFO | [main.py: line - 221 in function get_and_save_ads_info] | Проверяемое объявление https://avito.ru/moskva/kvartiry/1-k._kvartira_49m_815et._2384239765
MainProcess | log time - 2022-07-22 16:21:02 | log level - INFO | [main.py: line - 258 in function get_and_save_ads_info] | Очистка html тегов из описания
MainProcess | log time - 2022-07-22 16:21:02 | log level - INFO | [main.py: line - 287 in function get_and_save_ads_info] | Полученные данные объявления {'Дата публикации': 'Сегодня в 14:58', 'Заголовок': '1-к. квартира, 49\xa0м², 8/15\xa0эт.', 'Описание': 'Сдам в краткосрочный найм красивую и тёплую квартиру в 1 минуте от метро Полянка, квартира в отличном состоянии, вся мебель и техника новая, стены в свежей краске, просторно и тепло, полностью вся техника включая ППМ, центр города, с балкона шикарный вид на центр города, до Кремля 20 минут пешком, в 5 минутах Парк Горького, и парк искусств Музион. На первом этаже огромный супермаркет Перекрёсток, рестораны и аптека. Цена указана минимальная, при проживании 1 человека от 30 дней, Ваш состав и сроки проживания уточняйте индивидуально, заезд с 14-00 выезд до 12-00, залог при заселении обязательно, паспорт оригинал так же необходим. Звоните и бронируйте!\n', 'Цена': '2999', 'Регион': '', 'Город': 'Москва', 'Адрес': 'Москва, ул. Большая Полянка, 28к1', 'url': 'https://avito.ru/moskva/kvartiry/1-k._kvartira_49m_815et._2384239765', 'Изображения': 'https://86.img.avito.st/image/1/1.z2oOwLayY4M4d-GOHNPJQ9xjY4WuYWE.DpqmoEYPqvqVgUJxFZzjiequw9aZ3qsiYr7rdhJO8G0\nhttps://78.img.avito.st/image/1/1.U23uuLay_4TYD32JxKVVRDwb_4JOGf0.A1YBjjD6diuki4IHhsCZg-PWVVae-hZd7gzPS3xh-5Y\nhttps://68.img.avito.st/image/1/1.kf1WzbayPRRger8ZeK-X1IRuPRL2bD8.NAF0LYbd0WbCSr4CMLqc8HSUM07HMtfoQ87gGbWgmYM\nhttps://66.img.avito.st/image/1/1.z2oO-rayY4M4TeGOHJ3JQ9xZY4WuW2E.TzI1wtqFslAFQFFPxA8qWjrJCHSrlnOMsEQFJDSGT8g\nhttps://45.img.avito.st/image/1/1.JHi107ayiJGDZAqc8ZciUWdwiJcVcoo.nNK0aRGn4GjYrzw20mGPlBX2TGtHDNh7qUUvJiyJZQM\nhttps://00.img.avito.st/image/1/1.YfDWzbayzRngek8UmMBn2QRuzR92bM8.ejxgzFwXnR5Pj2BmiPOcJJebYz20sQdHafzeEtSSXrM\nhttps://65.img.avito.st/image/1/1.vCy107ayEMWDZJLIwcG6BWdwEMMVchI.iqQdv477E-tg8v_jTzpKJt0gtsQnIB1QOnD468jYfoc\nhttps://90.img.avito.st/image/1/1.p1PVIrayC7rjlYm3lzChegeBC7x1gwk.KSWEziQIy0_WrivCPpn0qfTqNrDn6vpEjhtnpeKK8qk\nhttps://43.img.avito.st/image/1/1.zitqk7ayYsJcJODPeoTIArgwYsTKMmA.qj010YTRUITL8cuKRl0-X4a0DmlwAXai-6Fzqm8gkOo\nhttps://88.img.avito.st/image/1/1.ne1XJbayMQRhkrMJYTObxIWGMQL3hDM.S9Qg45tma19VlEa8ac3WmsxKmhDt34ialVgJIc73BDo\nhttps://00.img.avito.st/image/1/1.be1XJbaywQRhkkMJATBrxIWGwQL3hMM.rgBtrqa79NxuV10y6lUn874SwitQ3XLR7_AdurGk6c0\nhttps://30.img.avito.st/image/1/1.E_OtJbayvxqbkj0XhzEV2n-GvxwNhL0.-NG0E00ZFVnQsivHX_DPSxeUxWgjRdcbDI7naRM7dVg\nhttps://52.img.avito.st/image/1/1.cYWvQ7ay3WyZ9F9hwVp3rH3g3WoP4t8.UtBt5ZkAmtqwg7KuHPoOICAsHaO_bPlUzZ7_lIOnoXk\nhttps://62.img.avito.st/image/1/1.a_Aw27ayxxkGbEUUasJt2eJ4xx-QesU.5taHL8cOb7BUbm1IyHGi0yhuQ6uvBQwHBRA1BPslnQw\n', 'Характеристики': 'Количество комнат: 1;Общая площадь: 49 м²;Этаж: 8 из 15;Балкон или лоджия: балкон;Техника: кондиционер, холодильник, плита, микроволновка, стиральная машина, посудомоечная машина, водонагреватель, телевизор, фен;Интернет и ТВ: Wi-Fi, телевидение;Комфорт: постельное белье, полотенца, средства гигиены;Залог: 3000 ₽;Возможна помесячная аренда: Да;'}
MainProcess | log time - 2022-07-22 16:21:02 | log level - INFO | [main.py: line - 293 in function get_and_save_ads_info] | Сохранение данных в файл ./data/result/result.xlsx
MainProcess | log time - 2022-07-22 16:21:02 | log level - INFO | [main.py: line - 308 in function get_and_save_ads_info] | Ожидание: 10 сек
MainProcess | log time - 2022-07-22 16:21:12 | log level - INFO | [main.py: line - 221 in function get_and_save_ads_info] | Проверяемое объявление https://avito.ru/moskva/kvartiry/2-k._kvartira_646m_1125et._2467409612
MainProcess | log time - 2022-07-22 16:21:18 | log level - INFO | [main.py: line - 258 in function get_and_save_ads_info] | Очистка html тегов из описания
MainProcess | log time - 2022-07-22 16:21:18 | log level - INFO | [main.py: line - 287 in function get_and_save_ads_info] | Полученные данные объявления {'Дата публикации': 'Вчера в 15:02', 'Заголовок': '2-к. квартира, 64,6\xa0м², 11/25\xa0эт.', 'Описание': 'АГЕНТЫ НЕ БЕСПОКОИТЬ✅! \xa0Двор уютный светлый. \xa0В квартире проложена хорошая проводка. Дом заселён полностью. Кухня качественная, \xa0хорошие светильники, высококачественная немецкая плитка, тёплый пол по всей квартире. Кондиционеры установлены по квартире. Ремонт в квартире новый и внутренний, планировка – ОГОНЬ. В квартире балконы застеклены высококачественными окнами. \nКвартира реализуется вместе с техникой и мебелью.До метро 6 мин. транспортом, в 13 минутах ходьбы остановка общественного транспорта. \xa0Фитнесклуб \xa0и супермаркет и гипермаркет, строительный магазин, отделение СДЭК, аптека, школы и садик, рынок в квартале. \xa0\nПУБЛИКАЦИЯ ДАННОГО ПРЕДЛОЖЕНИЯ НА других РЕСУРСАХ ЗАПРЕЩЕНА❎!!!!!\n', 'Цена': '6020000', 'Регион': '', 'Город': 'Москва', 'Адрес': 'Москва, Ясеневая ул., 12к2', 'url': 'https://avito.ru/moskva/kvartiry/2-k._kvartira_646m_1125et._2467409612', 'Изображения': 'https://97.img.avito.st/image/1/1.3IFrfraycGhdyfJlX0GB0rfdcG7L33I.mZ5biMkQBEAjjxAK8aYWDV-i1_juLp24V3vfAKmU53M\nhttps://95.img.avito.st/image/1/1.IlDB1rayjrn3YQy0ie5_Ax11jr9hd4w.tpfMHC0DO3eEzudMSFCSeee4GFoSWqYEgbTAI_aBpDg\nhttps://79.img.avito.st/image/1/1.jpzsFLayInXao6B4_CrTzzC3InNMtSA.M5wxAwt9c15HZ1RVIXMhTWuJQsDpZ3rumjwG0oJceUA\nhttps://55.img.avito.st/image/1/1.QkDB1ray7qn3YWykyesfEx117q9hd-w.06zJciwITF9cMqGzs-yKOuoBNu_NvfLM0Z6BYOsIjZY\nhttps://92.img.avito.st/image/1/1.vT4NGbayEdc7rpPaeyfgbdG6EdGtuBM.--J2xXEfPLDmAroe1Lqx_0uW4i28nWU7NKEjqsj0oZs\nhttps://26.img.avito.st/image/1/1.wwDgTbayb-nW-u3k6nKeUzzub-9A7G0.eMC7TDwd2HvDkrplK6AY8wAWBkqC8UKR6UcA-eykeFk\nhttps://74.img.avito.st/image/1/1.b4VYFrayw2xuoUFhCisy1oS1w2r4t8E.AW96G1ooueS-CyOPO5l_zSV9hsi4T7sbqxcGjivqNjo\n', 'Характеристики': 'Количество комнат: 2;Общая площадь: 64.6 м²;Площадь кухни: 10.5 м²;Жилая площадь: 38.8 м²;Этаж: 11 из 25;Балкон или лоджия: лоджия;Тип комнат: изолированные;Санузел: раздельный;Окна: на улицу;Ремонт: косметический;Способ продажи: свободная;Вид сделки: возможна ипотека;'}
MainProcess | log time - 2022-07-22 16:21:18 | log level - INFO | [main.py: line - 293 in function get_and_save_ads_info] | Сохранение данных в файл ./data/result/result.xlsx
MainProcess | log time - 2022-07-22 16:21:18 | log level - INFO | [main.py: line - 308 in function get_and_save_ads_info] | Ожидание: 10 сек
MainProcess | log time - 2022-07-22 16:21:28 | log level - INFO | [main.py: line - 221 in function get_and_save_ads_info] | Проверяемое объявление https://avito.ru/moskva/kvartiry/1-k._kvartira_27m_1112et._2454026109
MainProcess | log time - 2022-07-22 16:21:37 | log level - INFO | [main.py: line - 258 in function get_and_save_ads_info] | Очистка html тегов из описания
